"","R0_average","Case_average_onset","CCase_average_onset","Inf_quantile_n_average","H_quantile_n_average"
"166",0.333845071102635,44.49,163.503,268.100487103383,10.8160125122909
"167",0.275145094412471,42.68,166.767,246.511626677908,10.9947831191694
"168",0.271134016427872,40.4,171.103,226.789259502929,11.1628842286851
"169",0.242843025922082,35.84,174.161,207.218781597146,11.3094426339177
"170",0.23218335420686,34.52,178.098,189.546916269942,11.4241595506761
"171",0.215516775219829,31.56,181.264,172.648728961941,11.498357355375
"172",0.242308752514354,27.81,184.105,159.472418473828,11.5256723192971
"173",0.241001118641309,26.63,187.019,147.607449486178,11.5023474222904
"174",0.28006871724856,25.16,189.285,139.866345830383,11.427345835225
"175",0.271841670464685,22.86,191.907,132.227631615927,11.302216896406
"176",0.368128711686764,21.45,193.282,130.888882005326,11.1308151225058
"177",0.46530895767114,20.11,196.104,134.405116600864,10.9187998513626
"178",0.572917819796866,19.91,197.517,142.348564192229,10.673408859495
"179",0.833073953125257,20.66,199.615,160.681266249377,10.4035199134894
"180",1.00553242874195,21.37,202.53,183.171767727465,10.1195788966262
"181",1.07033654776687,23.92,204.471,206.598158425284,9.83381025228007
"182",1.36554673022944,27.65,207.173,239.369426620004,9.56001357662973
"183",1.2561423413396,30.01,210.393,264.691544903388,9.31254940404388
"184",1.03946550815683,35.36,214.614,279.691140493487,9.10567274242913
"185",1.10447834218042,37.57,217.669,298.226003641546,8.95204971499771
"186",0.923981465928537,41.14,221.01,306.713148673302,8.86038513805132
"187",1.04917188412271,42.24,225.31,324.066211586718,8.83472881716862
"188",0.984247291462549,45.71,230.098,338.17910364093,8.87470954240136
"189",0.854066690060626,46.2,234.739,348.453124487826,8.97693125721975
"190",0.841327373657752,49.14,240.413,358.905831646537,9.13653355007955
"191",0.872217809961441,50.6,245.95,373.627813343959,9.34757258745125
"192",0.722248092559343,51.96,249.834,376.727613745427,9.60344132542422
"193",0.613173672940186,53.06,255.155,373.093959290152,9.89769369336939
"194",0.62567500852515,54.72,262.074,372.557974664809,10.2235437806727
"195",0.691393229869822,55.08,265.917,379.027585828044,10.5727405304152
"196",0.62889467688068,55.94,271.996,380.342118113749,10.9361327329124
"197",0.657043561238705,57.01,277.14,384.827130972765,11.305497551885
"198",0.699712767200414,55.85,283.858,393.590104090555,11.6742767249454
"199",0.602372693756329,56.09,288.983,393.753023647801,12.0376625595267
"200",0.52236290007953,58.63,294.629,385.67283211475,12.3928657060716
"201",0.519042598331206,57.04,300.673,378.737761657922,12.7380847731389
"202",0.402105292275552,57.04,306.487,361.564573111444,13.0706948229478
"203",0.400720213237012,55.98,311.85,345.804438799986,13.3866414021023
"204",0.409380497108119,55,315.789,332.11050427447,13.6802168215656
"205",0.410454226875106,51.65,322.699,322.417387795331,13.9444946895084
"206",0.47975275389245,50.99,326.465,319.387218613547,14.1727792737189
"207",0.517128184720318,48.92,331.817,321.594470623403,14.3601498132375
"208",0.531740112048261,47.78,337.555,326.002568442382,14.5047725438352
"209",0.606958210056234,48.62,342.654,336.994120226615,14.608522478979
"210",0.762768630064982,48.89,346.55,359.990821129351,14.676647439189
"211",0.744582831901298,49.25,351.943,379.276064097595,14.7173369489684
"212",0.914317018944117,53.05,356.974,410.853696859364,14.7417780448748
"213",0.944047333078443,57.71,362.422,441.756252979005,14.7631872329554
"214",0.860669021229185,59.95,370.052,463.327748996194,14.7959564849903
"215",0.886249902659739,63.16,375.292,484.146446691756,14.854662810335
"216",0.894977721777073,66.61,382.128,506.698531607189,14.9517303962155
"217",0.836535181672703,70.61,387.599,525.945130980511,15.0958404978526
"218",0.771907796466504,73.83,396.191,538.644647757838,15.2920522384536
"219",0.877501503993056,76.23,403.405,562.069544288253,15.5422092222119
"220",0.869393382905832,79.97,411.267,587.658804037093,15.8450533882722
"221",0.783340315847174,83.02,420.74,605.651784861395,16.1977385366214
"222",0.788171506656436,84.68,428.45,622.097009563145,16.597571394213
"223",0.757469305076206,88.47,436.489,639.8426178308,17.0418035293314
"224",0.780165424307562,90.9,447.317,658.111682665614,17.5268936483403
"225",0.764674732269527,93.93,455.921,681.12369947232,18.0486420555865
"226",0.643489541755564,98.56,464.272,686.722427941629,18.6028032772356
"227",0.673574180140133,99.47,475.656,696.657137137709,19.1856476658659
"228",0.549425053597269,101.52,485.956,686.408624215731,19.7927738328677
"229",0.619758536620571,97.88,494.98,688.140796703142,20.4180976856555
"230",0.640676289130806,101.87,505.923,696.972368503179,21.052983201933
"231",0.528440166822233,102.51,516.342,687.521401737116,21.6872856792811
"232",0.55976388350456,103.19,525.28,680.397216346448,22.3120209996633
"233",0.601681541582272,102.29,536.022,682.821766057783,22.9191029507228
"234",0.514827929295398,101.57,545.684,669.852833688517,23.5006531563723
"235",0.399760103370899,100.84,556.605,640.011838321589,24.0502033812908
"236",0.401910121419816,96.96,565.31,614.151900551707,24.5620631244926
"237",0.375001549211926,96.1,575.428,585.496058614124,25.0287808248062
"238",0.421663918945006,91.46,585.153,569.692881345797,25.4408872617953
"239",0.502260442200896,86.44,592.437,570.243121761278,25.7885675658706
"240",0.547209303207621,86.97,602.79,577.531732691996,26.0644799502179
"241",0.717678187046514,84.9,612.662,613.593380300007,26.2670437521962
"242",0.872434068883585,87.77,618.809,674.308125537055,26.402041653873
"243",0.95581016318535,91.93,628.11,741.79085430646,26.4841242321269
"244",1.03701349147644,99.95,637.467,816.699561855885,26.5380114515264
"245",1.50332472987932,109.71,650.16,959.243704348788,26.5964568471646
"246",1.36519430541007,123.25,662.966,1076.31616610558,26.6970753024953
"247",1.20210678252789,137.83,676.987,1162.21860414956,26.883919256968
"248",1.1618761593432,154.91,689.767,1245.0260023455,27.2042776859601
"249",1.13654710461816,168.39,708.089,1320.74658177451,27.6982854937085
"250",0.98970675800443,180.59,725.431,1375.88639139074,28.3925099966897
"251",0.843079554268644,187.99,745.349,1404.78937694588,29.2990432490889
"252",0.787159070759005,199.75,764.715,1422.98066221333,30.4155269171166
"253",0.764780937313983,203.18,785.561,1437.08034829749,31.7250733002481
"254",0.758829071943762,206.84,804.966,1454.54264960396,33.1983841972028
"255",0.673141073598476,209.04,827.544,1457.92483670578,34.7985401784395
"256",0.669187236888725,212.71,849.9,1474.99210898459,36.4864988523691
"257",0.541520564045122,215.08,869.161,1446.97367988503,38.2244978459567
"258",0.563892101377732,213.86,891.486,1428.49133962138,39.9784250574204
"259",0.471478047223334,213.8,914.471,1384.25428310089,41.7161031621596
"260",0.436549073540336,210.39,933.305,1331.96643616852,43.4057960642546
"261",0.375511568859988,204.41,954.396,1262.5723491249,45.0159637392265
"262",0.316428871147009,193.69,973.415,1180.14390669826,46.514798480442
"263",0.267371840906321,186,991.863,1089.216930005,47.8703158823896
"264",0.25855886341256,174.44,1011.611,1003.82057943438,49.050604076803
"265",0.226381253469185,160.99,1026.239,915.174105378064,50.0250586295834
"266",0.251713530416664,150.64,1041.673,842.803626135703,50.767061452791
"267",0.253180418237076,138.78,1054.27,779.805406424448,51.2564299385218
"268",0.209708029827745,128.13,1068.496,713.954371495414,51.4818434532999
"269",0.210519449977833,119.1,1079.839,653.358928353083,51.442387700464
"270",0.199966386595514,108.28,1090.974,596.101271463708,51.1461635293033
"271",0.198517107951161,100.17,1100.758,542.86272599255,50.6078362926745
"272",0.169883036686229,90.08,1111,488.826126088993,49.8466203003156
"273",0.140341965006902,81.17,1117.579,434.409295011908,48.8845569367686
"274",0.151695526936052,73.9,1124.528,388.74594761949,47.744724759983
"275",0.159650088356914,65.39,1132.012,350.684454654184,46.4497049958831
"276",0.155307491824341,60.03,1139.163,316.019802367358,45.0214547285466
"277",0.173349288528615,54.27,1141.767,288.691428028659,43.4819924152988
"278",0.224675406747539,47.92,1147.211,272.598339188396,41.8535434454813
"279",0.252651392611277,43.42,1151.213,260.295729713379,40.1585239587272
"280",0.309201268929527,41.61,1157.008,255.361497781312,38.4199146923412
"281",0.432751665096798,41,1159.463,262.211164809753,36.6610944471511
"282",0.529937359144658,38.4,1163.558,275.87196757504,34.9053616889289
"283",0.566829676604179,38.79,1169.278,288.836123136636,33.1760281902141
"284",0.793061877625689,40.37,1171.137,316.243827405884,31.4962502412691
"285",0.844229843943853,43.77,1175.941,343.38737602378,29.8879165491551
"286",0.752179536500323,46.47,1183.863,358.145534586866,28.3713661903503
"287",0.649144746246743,50.32,1186.352,359.575575208132,26.9648639482751
"288",0.560860558703097,51.05,1191.641,353.844527619467,25.6820625411383
"289",0.435727690368991,52.12,1194.878,338.115424862911,24.5291485881736
"290",0.504429931906007,50.3,1202.789,329.479758109237,23.503830959589
"291",0.39772558754498,49.82,1205.421,312.652038993354,22.5961503551413
"292",0.38123780749986,49.16,1211.883,296.456566155971,21.791267319584
"293",0.310235888535175,45.92,1217.07,275.82648589814,21.0720484794248
"294",0.355718349454509,44.04,1220.967,262.621781243209,20.420691487208
"295",0.35611711203237,42,1223.629,250.937890474045,19.8199512519045
"296",0.30632403526626,39.62,1228.428,235.985847279428,19.2546400326772
"297",0.309004323389199,37.74,1230.895,221.739417044417,18.7128011213909
"298",0.360573720234307,35.6,1235.631,213.301690815344,18.1854511644363
"299",0.38641679883123,33.22,1238.882,207.582071860476,17.6659844262905
"300",0.391505180223655,31.66,1244.021,202.331631695123,17.1502942861984
"301",0.400313997056375,30.09,1244.229,197.477659174973,16.6369262966082
"302",0.422540440499783,30.09,1246.844,193.930793941783,16.126581541421
"303",0.364913433845622,30.83,1251.209,186.18823575275,15.6213087750776
"304",0.322537659241215,28.04,1253.007,176.073560764213,15.1237856033111
"305",0.355182027310109,27.92,1257.577,169.020431326626,14.6363638363361
"306",0.462636452036808,27.02,1259.87,168.278731876302,14.1602633731904
"307",0.418834939554302,26.11,1264.115,165.16480847526,13.6958430212245
"308",0.423964497306228,24.85,1263.047,161.35313445345,13.2436831253249
"309",0.450015451822517,25.15,1267.295,159.138205369424,12.8049052826644
"310",0.458884813137204,24.11,1269.137,156.658038983072,12.380732327786
"311",0.453767525516707,23.55,1272.946,153.708154321734,11.9722865228942
"312",0.401006212454104,23.39,1273.962,147.953813350834,11.5805116503489
"313",0.419204582127737,22.54,1277.491,143.872556135649,11.2059754136197
"314",0.389405940703784,20.91,1279.461,138.336349412165,10.8485519723877
"315",0.370331478835813,21.54,1279.787,132.22181562617,10.5074511876312
"316",0.298242586395371,20.87,1282.228,123.497482496501,10.1813949311108
"317",0.278234885890363,20.32,1286.592,114.880355181703,9.86865223038512
"318",0.358500866111959,17.73,1287.31,110.528680721335,9.56695966479932
"319",0.414407243940068,17.91,1289.347,108.948574623232,9.27367460103999
"320",0.417279622421418,17.12,1290.632,107.392161931357,8.98654554800539
"321",0.42437023906494,16.2,1290.552,105.188591392104,8.70447931376065
"322",0.456758199876685,16.31,1293.383,103.404777603004,8.42759424018314
"323",0.422183123878244,15.18,1295.114,101.131768328385,8.15674106175611
"324",0.426249250379886,15.11,1298.179,98.8765049314238,7.89303714671367
"325",0.474367504307195,14.91,1298.848,98.3728780932621,7.63753766080777
"326",0.516134317846184,15.43,1299.172,98.5015899022061,7.39106766140756
"327",0.47965487573654,14.99,1301.149,97.0335281232183,7.15434692680464
"328",0.444947648008504,14.51,1303.804,94.7183708234158,6.9281294504827
"329",0.371559047186482,14.66,1303.81,90.6070409974881,6.71301002673811
"330",0.392323891303566,13.61,1306.651,87.167610995811,6.50911547120837
"331",0.377410638099508,13.38,1307.383,83.5610756876966,6.31589871668654
"332",0.317530938667361,12.87,1308.651,78.3234205966585,6.13224050503319
"333",0.326474763928037,11.62,1309.655,73.8376672447386,5.95670510780104
"334",0.322431417768383,11.38,1310.094,69.8520248401118,5.78761619615231
"335",0.292604993364311,11.6,1314.047,65.2134364420699,5.6232042564817
"336",0.287410869363864,10.46,1311.883,60.6838229443358,5.46186205695388
"337",0.314841730580831,9.25,1314.613,57.2866756398586,5.30222550950575
"338",0.307218166416315,9.32,1316.156,54.0465669832983,5.14317898896625
"339",0.302661478091634,9.09,1314.788,50.9098526946105,4.9839650797679
"340",0.282465122483904,7.76,1315.464,47.7532811661587,4.82424196132157
"341",0.300632401466049,7.96,1314.873,45.1452066824642,4.66400754647595
"342",0.326937410360551,7.35,1318.874,43.1110223195984,4.5034828654124
"343",0.346141379399194,6.78,1317.633,41.4713382831457,4.34305693303013
"344",0.30056092122831,6.86,1319.934,39.3841628440698,4.18329224008768
"345",0.336238980321953,5.93,1319.519,37.8190302967849,3.88758154198421
"346",0.354578268641283,5.57,1322.487,36.5030063573108,3.61699193486931
"347",0.346301630271462,5.27,1319.231,35.1447880892617,3.36917424635406
"348",0.381360513846331,5.48,1322.735,34.1433613903712,3.14210351021639
"349",0.357915319060087,5.29,1320.925,32.8804466093253,2.9340093827159
"350",0.411882455112598,5.09,1321.544,32.1543718988164,2.74332583445113
"351",0.396961562534519,4.77,1322.136,31.4409037733804,2.56863594285047
"352",0.438369385840537,4.71,1322.147,30.9297173259577,2.40865839302449
"353",0.438299158177912,4.62,1322.602,30.3898660089504,2.26225176396257
"354",0.420746668783339,4.8,1324.154,29.7832151900433,2.12839831121905
"355",0.380779395753466,4.6,1325.059,28.6447062004329,2.00617288787546
"356",0.436740305080475,4.4,1326.921,28.035807175126,1.89469138407574
"357",0.421611397057372,4.12,1327.079,27.3656034061702,1.79304196709212
"358",0.390733882126961,4.67,1326.077,26.4104703555598,1.7003047236835
"359",0.41579162819943,3.71,1327.934,25.7360165828539,1.61560448494122
"360",0.410455552918128,3.91,1327.214,25.0268475592993,1.53810251810744
"361",0.405575001153496,3.65,1327.881,24.204134246184,1.46701029669275
"362",0.452867736873121,3.98,1326.783,23.7532162795848,1.40161272406712
"363",0.499898499458295,3.26,1328.306,23.7583578236726,1.34126353061888
"364",0.563510840436601,3.55,1329.584,24.1177376512543,1.28541492913058
"365",0.697912605295113,3.81,1328.053,25.4335007259623,1.23368164477022
"366",0.740364322153263,4.03,1327.684,27.02850482688,1.18588765318969
"367",0.859537401763072,3.51,1327.836,29.1639379528341,1.14211766105014
"368",0.91120782322226,4.25,1328.394,31.2347720808519,1.10271163261717
"369",0.93343787459396,4.23,1330.484,33.0634500312728,1.06819654863216
"370",0.847459908126067,4.89,1331.527,34.2301198251243,1.03916428384201
"371",0.88455953550652,4.61,1328.938,35.7842561032582,1.01610721832351
"372",0.651950595381584,5.21,1332.509,35.7168561153491,0.999267500620703
"373",0.565454295206796,5.44,1333.074,35.0116899822268,0.988600601862714
"374",0.628563998614992,5.33,1333.624,34.9688142745998,0.983696759132632
"375",0.542986481867496,5.55,1332.712,34.2190262857568,0.983724083679303
"376",0.532514192505318,5.58,1333.584,33.426004822619,0.987600525363087
"377",0.583464313797709,4.57,1334.869,33.2394106863807,0.994160068418655
"378",0.534106647273878,5,1334.993,32.8498421006883,1.0022520931849
"379",0.545228564783189,4.72,1336.078,32.6443699408297,1.01088719194282
"380",0.500050383137702,5.35,1334.807,32.0165748638818,1.01931347062634
"381",0.578876596216144,4.49,1334.679,31.9921222273339,1.02700849920728
"382",0.800172477968019,4.39,1335.284,34.1257828293163,1.03362070875877
"383",0.905289830704126,4.55,1335.488,37.0249411667804,1.03899073007767
"384",1.07109971332034,5.26,1339.565,41.4510122068843,1.04337049674861
"385",1.16766306787255,5.67,1339.799,46.5003731742735,1.04757014680929
"386",1.25210010148478,6.12,1338.512,51.800316276409,1.05295251471225
"387",1.22579861473786,7.08,1339.06,56.323131207487,1.06129956044166
"388",1.03953381558195,7.33,1340.361,58.9231310054469,1.07453961689638
"389",1.18225417895285,8.03,1342.289,63.2361129240488,1.09437267522947
"390",0.966114972369842,8.89,1340.357,65.5856344111246,1.12188195276705
"391",0.92010087749779,9.46,1344.076,67.7096619568367,1.15752765822669
"392",1.0223811446366,9.8,1343.017,71.1727345153377,1.20121038251038
"393",0.898410843664891,10.02,1345.143,73.5113216173153,1.25231082873573
"394",0.609819642828604,10.08,1347.455,72.1969198757695,1.30997295818081
"395",0.52060329417271,10.54,1348.278,69.6603482374342,1.37321319985318
"396",0.46725064691797,10.82,1346.4,66.5991584610102,1.44058841245897
"397",0.425856970746128,9.91,1349.48,63.2758873718335,1.50997290408226
